4.650000e-03 	 9.037275e+12 	 -1.067066e+12 	 1.377267e+12 	 2.837519e+12 	 -4.925536e+12 	 -4.305136e+11 	 -5.257051e+12 	 4.396024e+12 	 
4.700000e-03 	 8.894014e+12 	 -7.999589e+11 	 1.348464e+12 	 2.439463e+12 	 -5.279431e+12 	 -4.225848e+11 	 -5.297930e+12 	 4.452761e+12 	 
4.750000e-03 	 8.302594e+12 	 -4.720383e+11 	 1.747015e+12 	 1.646227e+12 	 -5.570250e+12 	 -3.984649e+11 	 -5.340961e+12 	 4.544031e+12 	 
4.800000e-03 	 7.599073e+12 	 -4.134365e+11 	 1.837607e+12 	 7.614757e+11 	 -6.472208e+12 	 -3.885654e+11 	 -5.374591e+12 	 4.597460e+12 	 
4.850000e-03 	 7.681708e+12 	 -5.261083e+10 	 1.584194e+12 	 4.386703e+11 	 -7.034645e+12 	 -3.903295e+11 	 -5.396855e+12 	 4.616196e+12 	 
4.900000e-03 	 7.405888e+12 	 3.980416e+11 	 1.618727e+12 	 7.598872e+11 	 -6.616203e+12 	 -3.790750e+11 	 -5.402250e+12 	 4.644100e+12 	 
4.950000e-03 	 7.022226e+12 	 7.958902e+11 	 2.296436e+12 	 1.176107e+12 	 -6.017356e+12 	 -3.883518e+11 	 -5.431119e+12 	 4.654415e+12 	 
5.000000e-03 	 6.801173e+12 	 1.076189e+12 	 2.142975e+12 	 1.653730e+12 	 -5.905471e+12 	 -4.028201e+11 	 -5.450245e+12 	 4.644605e+12 	 
5.050000e-03 	 6.634100e+12 	 1.263941e+12 	 1.673841e+12 	 2.097416e+12 	 -6.386122e+12 	 -3.998696e+11 	 -5.452731e+12 	 4.652992e+12 	 
5.100000e-03 	 6.822176e+12 	 1.537389e+12 	 1.096599e+12 	 2.421965e+12 	 -6.987943e+12 	 -4.040859e+11 	 -5.489923e+12 	 4.681751e+12 	 
5.150000e-03 	 6.962449e+12 	 1.610280e+12 	 2.771961e+11 	 2.445256e+12 	 -7.667149e+12 	 -4.046461e+11 	 -5.530669e+12 	 4.721377e+12 	 
5.200000e-03 	 6.914745e+12 	 1.073214e+12 	 2.728960e+11 	 2.308531e+12 	 -7.689273e+12 	 -3.805781e+11 	 -5.516985e+12 	 4.755829e+12 	 
5.250000e-03 	 6.924350e+12 	 1.104947e+10 	 2.218370e+11 	 1.914169e+12 	 -7.644696e+12 	 -3.745099e+11 	 -5.517927e+12 	 4.768907e+12 	 
5.300000e-03 	 7.313919e+12 	 -5.663304e+11 	 -1.303694e+11 	 1.841663e+12 	 -8.261624e+12 	 -4.065974e+11 	 -5.578640e+12 	 4.765445e+12 	 
5.350000e-03 	 7.399861e+12 	 -7.053829e+11 	 -3.581417e+11 	 2.429966e+12 	 -8.528611e+12 	 -4.135960e+11 	 -5.611901e+12 	 4.784708e+12 	 
5.400000e-03 	 6.728744e+12 	 -1.247581e+12 	 -6.020565e+11 	 2.742968e+12 	 -8.727984e+12 	 -4.184557e+11 	 -5.639717e+12 	 4.802806e+12 	 
5.450000e-03 	 6.198895e+12 	 -1.602948e+12 	 -3.635836e+11 	 3.034449e+12 	 -9.080401e+12 	 -4.460349e+11 	 -5.686271e+12 	 4.794202e+12 	 
5.500000e-03 	 5.851677e+12 	 -1.944401e+12 	 6.691826e+10 	 3.296025e+12 	 -9.044239e+12 	 -4.621032e+11 	 -5.715171e+12 	 4.790965e+12 	 
5.550000e-03 	 5.885893e+12 	 -1.930373e+12 	 4.180518e+10 	 3.334254e+12 	 -9.083113e+12 	 -4.531088e+11 	 -5.718667e+12 	 4.812449e+12 	 
5.600000e-03 	 5.688435e+12 	 -1.467035e+12 	 -2.106594e+11 	 3.477674e+12 	 -9.321655e+12 	 -4.556290e+11 	 -5.758979e+12 	 4.847721e+12 	 
5.650000e-03 	 4.835135e+12 	 -1.771896e+12 	 -4.161550e+11 	 3.547048e+12 	 -9.705071e+12 	 -4.587590e+11 	 -5.772146e+12 	 4.854628e+12 	 
5.700000e-03 	 4.371231e+12 	 -1.907034e+12 	 -5.686982e+11 	 3.792814e+12 	 -9.402573e+12 	 -4.496278e+11 	 -5.783549e+12 	 4.884294e+12 	 
5.750000e-03 	 3.742315e+12 	 -1.438211e+12 	 -6.923993e+11 	 4.032177e+12 	 -8.473608e+12 	 -4.414552e+11 	 -5.828844e+12 	 4.945933e+12 	 
5.800000e-03 	 2.845419e+12 	 -1.553467e+12 	 -6.723371e+11 	 3.847759e+12 	 -7.823794e+12 	 -4.421542e+11 	 -5.855580e+12 	 4.971271e+12 	 
5.850000e-03 	 1.962404e+12 	 -1.538053e+12 	 -6.115752e+11 	 3.890260e+12 	 -7.707046e+12 	 -4.482642e+11 	 -5.865735e+12 	 4.969207e+12 	 
5.900000e-03 	 1.405247e+12 	 -1.115768e+12 	 -6.502252e+11 	 4.463066e+12 	 -7.531834e+12 	 -4.326304e+11 	 -5.850906e+12 	 4.985645e+12 	 
5.950000e-03 	 1.116224e+12 	 -3.342132e+11 	 -4.142761e+11 	 4.601286e+12 	 -7.667974e+12 	 -4.276797e+11 	 -5.847427e+12 	 4.992067e+12 	 
6.000000e-03 	 1.245467e+12 	 6.298340e+09 	 1.212255e+11 	 4.190228e+12 	 -8.486108e+12 	 -4.422051e+11 	 -5.872746e+12 	 4.988336e+12 	 
6.050000e-03 	 1.926929e+12 	 -1.457707e+11 	 4.297776e+11 	 3.921515e+12 	 -9.023330e+12 	 -4.561595e+11 	 -5.906571e+12 	 4.994252e+12 	 
6.100000e-03 	 1.825447e+12 	 1.435587e+11 	 1.036526e+12 	 3.838760e+12 	 -9.197951e+12 	 -4.786311e+11 	 -5.931404e+12 	 4.974141e+12 	 
6.150000e-03 	 1.749610e+12 	 -1.118722e+10 	 2.078657e+12 	 4.242488e+12 	 -9.330351e+12 	 -5.075864e+11 	 -5.970398e+12 	 4.955225e+12 	 
6.200000e-03 	 1.954201e+12 	 -4.627841e+10 	 2.717986e+12 	 4.622286e+12 	 -9.650289e+12 	 -5.286091e+11 	 -6.040732e+12 	 4.983514e+12 	 
6.250000e-03 	 1.521829e+12 	 3.353343e+11 	 2.815372e+12 	 4.697088e+12 	 -1.018930e+13 	 -5.361845e+11 	 -6.097308e+12 	 5.024939e+12 	 
6.300000e-03 	 1.218641e+12 	 4.001707e+11 	 2.984921e+12 	 4.750738e+12 	 -1.076205e+13 	 -5.500583e+11 	 -6.143189e+12 	 5.043072e+12 	 
6.350000e-03 	 1.392615e+12 	 6.384820e+11 	 3.232131e+12 	 4.369040e+12 	 -1.043899e+13 	 -5.377471e+11 	 -6.159010e+12 	 5.083516e+12 	 
6.400000e-03 	 1.331082e+12 	 1.369118e+12 	 3.049362e+12 	 3.683144e+12 	 -9.846651e+12 	 -4.975170e+11 	 -6.139667e+12 	 5.144633e+12 	 
6.450000e-03 	 1.303550e+12 	 1.317763e+12 	 3.016746e+12 	 4.043296e+12 	 -9.684862e+12 	 -4.766742e+11 	 -6.155420e+12 	 5.202072e+12 	 
6.500000e-03 	 7.549241e+11 	 1.288394e+12 	 3.195573e+12 	 4.755557e+12 	 -9.295115e+12 	 -4.578425e+11 	 -6.177362e+12 	 5.261677e+12 	 
6.550000e-03 	 9.748864e+10 	 1.740828e+12 	 3.193987e+12 	 4.661457e+12 	 -9.299255e+12 	 -4.465040e+11 	 -6.175073e+12 	 5.282065e+12 	 
6.600000e-03 	 7.890117e+11 	 1.735550e+12 	 3.589217e+12 	 4.518644e+12 	 -9.263956e+12 	 -4.630107e+11 	 -6.212533e+12 	 5.286512e+12 	 
6.650000e-03 	 1.199363e+12 	 1.531515e+12 	 3.808615e+12 	 4.144401e+12 	 -9.408727e+12 	 -4.649448e+11 	 -6.250317e+12 	 5.320427e+12 	 
6.700000e-03 	 8.300902e+11 	 1.389941e+12 	 3.598844e+12 	 4.024030e+12 	 -9.709178e+12 	 -4.486359e+11 	 -6.242868e+12 	 5.345596e+12 	 
6.750000e-03 	 5.211054e+11 	 1.530021e+12 	 3.263570e+12 	 3.630490e+12 	 -9.709487e+12 	 -4.494448e+11 	 -6.250380e+12 	 5.351490e+12 	 
6.800000e-03 	 7.728118e+11 	 1.667517e+12 	 2.648599e+12 	 2.920172e+12 	 -9.752926e+12 	 -4.484662e+11 	 -6.244806e+12 	 5.347874e+12 	 
6.850000e-03 	 9.831668e+11 	 1.556335e+12 	 2.452730e+12 	 2.659615e+12 	 -1.011014e+13 	 -4.414522e+11 	 -6.229337e+12 	 5.346433e+12 	 
6.900000e-03 	 5.098064e+11 	 1.339946e+12 	 2.707904e+12 	 2.445803e+12 	 -1.063250e+13 	 -4.674698e+11 	 -6.260609e+12 	 5.325670e+12 	 
